都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,高齢者の方と障害者の方が同時一体的に利用できるサービス,介護保険の通常の指定基準を満たしている,障害福祉の通常の指定基準を満たしている,備考
401072,4070504024,福岡県,北九州市小倉南区,(株)ホームケアサービス山口　北九州店,カブホームケアサービスヤマグチ　キタキュウシュウテン,福祉用具貸与,北九州市小倉南区中吉田6丁目26-5,,33.850078674045520,130.953793790733130,093-472-7211,093-472-8311,1250001007381,株式会社　ホームケアサービス山口,4070504024,"平日,土曜日",年末年始（１２月３１日から１月３日）,,http://www.homecare-yamaguchi.co.jp,,,,
401072,4070502093,福岡県,北九州市小倉南区,株式会社神崎工務店,カブシキガイシャカンザキコウムテン,福祉用具貸与,福岡県北九州市小倉南区湯川5-8-28,,33.844124400000000,130.905371599999970,093-921-5562,093-921-5571,8290801000765,株式会社神崎工務店,4070502093,平日,,,http://k-kanzaki.com,,,,
401072,4070500907,福岡県,北九州市小倉南区,株式会社トーカイ　北九州営業所,カブシキガイシャトーカイ　キタキュウシュウエイギョウショ,福祉用具貸与,福岡県北九州市小倉南区田原3丁目8番5号,,33.825525700000000,130.933767900000020,093-474-2022,093-474-2023,8200001003544,株式会社トーカイ,4070500907,平日,土曜に関しては事前連絡により対応可。,,http://www.tokai-corp.com/,,,,
401072,4070501079,福岡県,北九州市小倉南区,ほほえみレンタル,ホホエミレンタル,福祉用具貸与,北九州市小倉南区葛原本町6丁目10番3号,,33.840759700000010,130.925004100000020,093-475-1233,093-383-8700,6290805000631,医療法人慈恵会,4070501079,"平日,土曜日,祝日",,,医療法人　慈恵会,,,,
401072,4070501269,福岡県,北九州市小倉南区,協和レンタル,キョウワレンタル,福祉用具貸与,福岡県北九州市小倉南区蒲生1丁目1番25号,,33.847688300000000,130.870178600000030,093-964-0093,093-964-0098,1290801001002,協和産業株式会社,4070501269,平日,依頼があれば、相談の上定休日も対応可能,,,,,,
401072,4070503471,福岡県,北九州市小倉南区,太陽シルバーサービス株式会社　小倉南営業所,タイヨウシルバーサービスカブシキガイシャ　コクラミナミエイギョウショ,福祉用具貸与,北九州市小倉南区田原新町1丁目3-34,,33.832730200000000,130.928693000000070,093-474-5670,093-474-5671,1290001044462,太陽シルバーサービス株式会社,4070503471,平日,,,http://www.taiyoss.co.jp,,,,
401072,4070503539,福岡県,北九州市小倉南区,株式会社　介助　小倉営業所,カブシキカイシャ　カイスケ　コクラエイギョウショ,福祉用具貸与,北九州市小倉南区横代北町二丁目1番41号ﾈｯﾂ小倉東A-2,ﾈｯﾂ小倉東A-2,33.839378500000030,130.898076599999970,093-965-6132,093-965-6131,5290802019758,株式会社介助,4070503539,"平日,土曜日",,,http://www.kaisuke.co.jp/,,,,
401072,4070505443,福岡県,北九州市小倉南区,フランスベッド株式会社　メディカル小倉営業所,フランスベッドカブシキガイシャ　メディカルコクラエイギョウショ,福祉用具貸与,福岡県北九州市小倉南区下城野一丁目7-3ウェルカムネッツB-8号,ウェルカムネッツB-8号,33.856184500000000,130.878424950153000,093-932-6120,093-932-6129,5012801004462,フランスベッド株式会社,4070505443,"平日,土曜日",,,http//www.francebed.co.jp,,,,
401081,4070601044,福岡県,北九州市八幡東区,シニアクラブ福祉用具センター,シニアクラブフクシヨウグセンター,福祉用具貸与,北九州市八幡東区中央2-24-5,,33.866354500000000,130.810674599999970,093-661-2929,093-661-2286,3290801011825,株式会社　シニアクラブ,4070601044,平日,ご相談いただければ休日でも配達・回収のみ対応いたします。午前9時から午後4時まで。（改行）会社都合により、休日の変更となる場合があります。,,,,,,
401081,4070600954,福岡県,北九州市八幡東区,株式会社　クローバー　北九州営業所,カブシキガイシャ　クローバー　キタキュウシュウエイギョウショ,福祉用具貸与,福岡県北九州市八幡東区松尾町3-15,,33.868124200000010,130.838808100000050,093-616-0312,093-616-0315,3290001019611,株式会社　クローバー,4070600954,"平日,土曜日",,,http://www.clover-w.co.jp/,,,,
401081,4070601184,福岡県,北九州市八幡東区,太陽シルバーサービス株式会社　八幡東営業所,タイヨウシルバーサービスカブシキガイシャ　ヤハタヒガシエイギョウショ,福祉用具貸与,北九州市八幡東区山路松尾町14-6,,33.858686600000000,130.843291400000000,093-654-8515,093-654-8516,1290001044462,太陽シルバーサービス株式会社,4070601184,平日,,,http://www.taiyoss.co.jp,,,,
401099,4070707817,福岡県,北九州市八幡西区,むらミライ,ムラミライ,福祉用具貸与,高江2-3-5,,33.802796700000000,130.715223300000000,093-619-3361,093-619-3362,,株式会社リーベ介護サービス,4070707817,平日,,,,,,,
401099,4070706710,福岡県,北九州市八幡西区,株式会社ハイライフ　福祉事業センター,カブシキガイシャハイライフ　フクシジギョウセンター,福祉用具貸与,福岡県北九州市八幡西区茶屋の原2丁目5番20号,,33.793600100000000,130.742318900000000,093-618-7590,093-618-7591,3290801013755,株式会社ハイライフ,4070706710,平日,,,hp.kaipoke.biz/ckx/index.html,,,,
401099,4070706900,福岡県,北九州市八幡西区,株式会社新和メディカル北九州営業所,カブシキガイシャシンワメディカルキタキュウシュウエイギョウショ,福祉用具貸与,福岡県北九州市八幡西区馬場山東2丁目９－９,,33.795025606055820,130.746791069311480,093-618-8772,093-618-8773,,,4070706900,平日,,,http://shinwamedical.com,,,,
401099,4070702925,福岡県,北九州市八幡西区,ホームエイド一の宮,ホームエイドイチノミヤ,福祉用具貸与,福岡県北九州市八幡西区本城東一丁目2番10号,,33.874299400000000,130.738894699999950,093-603-1231,093-603-1290,3290802019413,有限会社　ひのき,4070702925,"平日,土曜日",,,,,,,
401099,4070707551,福岡県,北九州市八幡西区,医療法人新生会　三ヶ森福祉用具レンタル,イリョウホウジンシンセイカイサンガモリフクシヨウグレンタル,福祉用具貸与,福岡県北九州市八幡西区沖田4丁目17番22号１０１,,33.831304200000000,130.740982100000000,093-883-9412,093-883-9413,9290805004142,医療法人新生会,4070707551,平日,,,https://www.shinseikai-hos.or.jp/fukushi/,,,,
401099,4070700812,福岡県,北九州市八幡西区,日本ウイール・チェアー株式会社九州支店,ニホンウイール・チェアーカブシキガイシャキュウシュウシテン,福祉用具貸与,北九州市八幡西区小嶺台１丁目２－１８号,,33.813070300000030,130.750734400000060,093-613-2833,093-613-2854,3012701002436,日本ウイール・チェアー株式会社,4070700812,平日,,,http://www.nihon-wheelchairs.co.jp,,,,
401099,4070702909,福岡県,北九州市八幡西区,ホームヘルプサービス・スマイル,ホームヘルプサービス・スマイル,福祉用具貸与,福岡県北九州市八幡西区香月西三丁目9－10,,33.802704600000000,130.728495000000070,093-617-4867,093-917-4869,9290801011811,株式会社　スマイル,4070702909,"平日,祝日",ただし、休日、時間外であっても24時間転送による電話連絡は可能。（改行）災害・悪天候等やむを得ない事情が生じた場合は、利用者等に連絡の上変更することがある。,,,,,,
401099,4070703485,福岡県,北九州市八幡西区,株式会社　介助,カブシキガイシャ　カイスケ,福祉用具貸与,福岡県北九州市八幡西区小鷺田町2番1号,,33.851945694152740,130.761202138639500,093-644-6222,093-644-6223,5290802019758,株式会社　介助,4070703485,"平日,土曜日",,,http://www.kaisuke.co.jp/index.html,,,,
401099,4070707783,福岡県,北九州市八幡西区,スキップ　八幡店,スキップ　ヤハタテン,福祉用具貸与,北九州市八幡西区楠橋南3丁目2番12号,,33.785604500000000,130.737557500000000,093-616-8931,093-616-8932,,,4070707783,"平日,土曜日",,,https://skip-kaigo.com,,,,
401099,4070705571,福岡県,北九州市八幡西区,ベストケア八幡,ベストケアヤハタ,福祉用具貸与,北九州市八幡西区本城1丁目20-25,,33.881712300000000,130.728853500000000,093-695-3646,093-695-3647,7290801006359,株式会社　エヴァ・ライフ,4070705571,"平日,土曜日",転送システム・留守番電話等にて24時間電話受付,,,,,,
401099,4070704020,福岡県,北九州市八幡西区,株式会社　ひまわり　北九州営業所,カブシキカイシャ　ヒマワリ　キタキュウシュウエイギョウショ,福祉用具貸与,福岡県北九州市八幡西区千代ヶ崎二丁目1番6号　101号室,,33.874970700000000,130.715659000000000,093-883-7110,093-883-7125,6250001006214,株式会社　ひまわり,4070704020,"平日,土曜日",,,,,,,
401099,4070300316,福岡県,北九州市八幡西区,株式会社　イコール,カブシキガイシャ　イコール,福祉用具貸与,福岡県北九州市八幡西区引野3丁目5番4号,,33.843557696264234,130.754473713226530,093-644-5536,093-644-5599,4290801012590,株式会社　イコール,4070300316,平日,,,http://www.eqol.co.jp,,,,
401099,4070300779,福岡県,北九州市八幡西区,アップルハート北九州福祉用具センター,アップルハートキタキュウシュウフクシヨウグセンター,福祉用具貸与,福岡県北九州市八幡西区木屋瀬5-15-31,,33.775580100000000,130.724498199999970,093-280-4385,093-280-4398,2290001030882,麻生介護サービス株式会社,4070300779,平日,,,http://www.aso-kaigo.jp,,,,
401099,4070700093,福岡県,北九州市八幡西区,ケアサポート木輪館,ケアサポートキリンカン,福祉用具貸与,福岡県北九州市八幡西区下上津役三丁目３番６号,,33.825852200000000,130.741982000000000,093-612-1515,093-612-1644,6290801009981,株式会社　ゴトウ,4070700093,"平日,土曜日",,,http://www.kirinkan.co.jp,,,,
401099,4070704269,福岡県,北九州市八幡西区,太陽シルバーサービス株式会社　八幡西営業所,タイヨウシルバーサービスカブシキカイシャ　ヤハタニシエイギョウショ,福祉用具貸与,北九州市八幡西区本城東2-4-8,,33.878384900000000,130.734619800000020,093-603-3512,093-601-3593,,,4070704269,平日,,,http://www.taiyoss.co.jp,,,,
401099,4070704459,福岡県,北九州市八幡西区,フランスベッド株式会社　メディカル北九州営業所,フランスベッドカブシキガイシャ　メディカルキタキュウシュウエイギョウショ,福祉用具貸与,福岡県北九州市八幡西区大字野面852-1,,33.782159900000000,130.731161599999950,093-619-3066,093-619-3067,5012801004462,フランスベッド株式会社,4070704459,"平日,土曜日",,,http://www.francebed.co.jp/,,,,
401099,4070704814,福岡県,北九州市八幡西区,レンタル丸屋　北九州支店,レンタル　マルヤ　キタキュウシュウシテン,福祉用具貸与,福岡県北九州市八幡西区引野1-26-16,,33.841977470005180,130.756054738467360,093-622-5541,093-622-5564,3290001029874,株式会社丸屋,4070704814,平日,フリーダイヤルにて24時間対応。,,http://www.rental-maruya.com/,,,,
401099,4070707650,福岡県,北九州市八幡西区,Ｅ－スタート,イースタート,福祉用具貸与,福岡県北九州市八幡西区本城東6丁目11番13号,,33.875700217547700,130.727608995768200,093-482-7617,093-482-7618,9290801026207,株式会社Ｅ－トラスト,4070707650,"平日,土曜日",転送電話にて24時間対応,,,,,,
401099,4070707924,福岡県,北九州市八幡西区,福祉用具あーさー,フクシヨウグアーサー,福祉用具貸与,福岡県北九州市八幡西区香月中央2丁目10番24号,,33.800557400000000,130.732756100000000,093-482-7029,093-616-2750,2290801012849,株式会社ベリーフィン,4070707924,平日,,,https://www.berryfin-kitakyushu.com/,,,,
401315,4070805702,福岡県,福岡市東区,介護福祉用品フレンズ博多,カイゴフクシヨウヒンフレンズハカタ,福祉用具貸与,福岡県福岡市東区馬出6-14-10ルネッサンス21吉塚駅前205号,ルネッサンス21吉塚駅前205号,33.609393800000000,130.425175100000000,092-624-0211,092-624-0212,2290003011385,合同会社フレンズ,4070805702,平日,,,,,,,
401315,4070805728,福岡県,福岡市東区,福祉用具レンタル　のぶれす,フクシヨウグレンタル　ノブレス,福祉用具貸与,福岡市東区多の津4-12-36-306　JOYハウス多の津,,33.624221600000000,130.447912700000000,090−2081−8632,050-3588-8006,7290003011356,ノブレスオブリージュ合同会社,4070805728,"平日,土曜日",,,,,,,
401315,4070805710,福岡県,福岡市東区,あ,ア,福祉用具貸与,あ,,33.677572700000000,130.439556300000000,0,,6290003011357,あ,4070805710,平日,,,,,,,
401315,4070800224,福岡県,福岡市東区,有限会社　多賀興産　東区福祉用具センター　サンビーム,ユウゲンカイシャ　タガコウサン　ヒガシクフクシヨウグセンター　サンビーム,福祉用具貸与,福岡市東区名島2丁目2－22多賀ビル1階,多賀ビル1階,33.642477000000014,130.430770000000000,092-672-7622,092-672-7622,4290002005246,有限会社　多賀興産　東区福祉用具センター　サンビーム,4070800224,"平日,土曜日",,,,,,,
401315,4070805785,福岡県,福岡市東区,ダスキンヘルスレント福岡東ステーション,ダスキンヘルスレントフクオカヒガシステーション,福祉用具貸与,福岡県福岡市東区松田1丁目4-46,,33.616280000000000,130.439078800000000,092-624-1070,092-624-1071,7290001024574,株式会社ダスキンサーヴ九州,4070805785,平日,,,,,,,
401315,4070805959,福岡県,福岡市東区,株式会社　新和メディカル　福岡東営業所,カブシキカイシャ　シンワメディカル　フクオカヒガシエイギョウショ,福祉用具貸与,東区三苫5丁目4-30,,33.703925000000000,130.420889300000000,092-692-8715,092-692-8716,1300001004605,株式会社　新和メディカル　福岡営業所,4070805959,"平日,土曜日",８月１３日～８月１５日　夏季休業　１２月３０日～１月４日　年末年始休業,,http://shinwamedical.com/,,,,
401315,4070806213,福岡県,福岡市東区,介護の太助福岡店,カイゴノタスケフクオカテン,福祉用具貸与,福岡県福岡市舞松原1-18-1コーポ舞松原102,コーポ舞松原102,33.640718800000000,130.450001700000000,092-410-6563,092-410-6564,4040001099982,株式会社介護の太助,4070806213,平日,,,https://kaigo-tasuke.co.jp/,,,,
401315,4070801347,福岡県,福岡市東区,介護ショップたたら,カイゴショップタタラ,福祉用具貸与,福岡市東区筥松２－２４－１９,,33.619924200000000,130.428634800000050,092-612-8811,092-612-8818,8290001057549,株式会社福岡保健企画,4070801347,"平日,土曜日",,,https://www.fhkph.co.jp/store/tatara/,,,,
401315,4070902541,福岡県,福岡市東区,フランスベッド株式会社メディカル福岡営業所,フランスベッドカブシキガイシャメディカルフクオカエイギョウショ,福祉用具貸与,福岡県福岡市東区原田3-9-8,,33.623616850483060,130.438971703643800,092-624-7081,092-624-7082,5012801004462,フランスベッド株式会社,4070902541,"平日,土曜日",,,http://www.francebed.co.jp/,,,,
401315,4070800737,福岡県,福岡市東区,有限会社　サンテック九州,ユウゲンガイシャ　サンテックキュウシュウ,福祉用具貸与,福岡県福岡市東区塩浜1丁目8番3号,,33.691448397191806,130.420927808449160,092-606-1882,092-606-1894,9290002023796,有限会社　サンテック九州,4070800737,"平日,土曜日",,,http//www.suntec-kyushu.com,,,,
401315,4070800901,福岡県,福岡市東区,有限会社　プラスケア,ユウゲンガイシャ　プラスケア,福祉用具貸与,福岡県福岡市東区松島3丁目22番6号第三正建ビル4号室,第三正建ビル4号室,33.626959700000000,130.439209000000000,092-626-8826,092-626-8836,4290002025161,有限会社　プラスケア,4070800901,"平日,土曜日",上記休み・時間外でも転送電話にて２４時間対応可,,pluscare2002.co.jp,,,,
401315,4070801586,福岡県,福岡市東区,株式会社トーカイ　福岡営業所,カブシキガイシャトーカイ　フクオカエイギョウショ,福祉用具貸与,福岡県福岡市東区多の津2丁目6番1号,,33.628507100000000,130.451044300000030,092-626-8885,092-626-8886,8200001003544,株式会社トーカイ,4070801586,平日,土曜日および祝日に関しては事前連絡により対応可。,,https://www.tokai-corp.com/,,,,
401315,4070801891,福岡県,福岡市東区,株式会社うらべ,カブシキガイシャウラベ,福祉用具貸与,福岡市東区東浜1丁目12番53号,,33.613571800000000,130.412425100000060,092-641-8008,092-642-8101,2290001025354,株式会社うらべ,4070801891,平日,必要な場合は随時対応,,http://f-urabe.com,,,,
401315,4070801974,福岡県,福岡市東区,有限会社　みやび,ユウゲンガイシャ　ミヤビ,福祉用具貸与,福岡市東区八田1-1-1-309,,33.633043741687150,130.455593730024700,092-663-8108,092-663-8109,6290002031348,有限会社　みやび,4070801974,"平日,土曜日",緊急時対応　24時間TEL,,,,,,
401315,4070802923,福岡県,福岡市東区,有限会社　ライフサービス,ユウゲンガイシャ　ライフサービス,福祉用具貸与,福岡県福岡市東区塩浜１丁目15-5,,33.694543779306470,130.422578814433340,092-605-6677,092-605-6678,2290002031079,有限会社　ライフサービス,4070802923,平日,夏休み・年末年始,,http://www.f-lifeservice.co.jp,,,,
401315,4070803152,福岡県,福岡市東区,株式会社　なんでも屋,カブシキガイシャ　ナンデモヤ,福祉用具貸与,福岡県福岡市東区蒲田２丁目２２番３８号,,33.636564800000000,130.486004999999980,092-691-1146,092-691-4446,4290001057164,株式会社　なんでも屋,4070803152,"平日,土曜日",定休日、営業時間外でも転送電話等により24時間対応します。,,,,,,
401315,4070803574,福岡県,福岡市東区,株式会社フロンティア　福岡営業所,カブシキカイシャフロンティア　フクオカエイギョウショ,福祉用具貸与,福岡県福岡市東区箱崎ふ頭5-1-40センコー福岡第2PDｾﾝﾀｰ2階,センコー福岡第2PDｾﾝﾀｰ2階,33.625970400000000,130.415116099999980,092-643-8121,092-643-8122,6120001120886,株式会社フロンティア　福岡営業所,4070803574,"平日,土曜日",,,http://www－frontier-ph-com/homecare/,,,,
401315,4070803954,福岡県,福岡市東区,太陽シルバーサービス株式会社　福岡東営業所,タイヨウシルバーサービスカブシキガイシャ　フクオカヒガシエイギョウショ,福祉用具貸与,福岡県福岡市東区松田３丁目２５－２,,33.618982900000000,130.448619700000000,０９２－６２７－１１５０,０９２－６２７－１１５１,1290001044462,太陽シルバーサービス株式会社,4070803954,平日,,,http://www.taiyoss.co.jp/,,,,
401315,4070804317,福岡県,福岡市東区,株式会社　パイン,カブシキガイシャ　パイン,福祉用具貸与,福岡県福岡市東区三苫7丁目1-9-1,,33.703944814821355,130.419956907093360,092-606-2026,092-606-2111,9290001031635,株式会社　パイン,4070804317,"平日,土曜日",緊急な場合は対応させて頂きます。,,pine2008.co.jp/facility/wajiro,,,,
401315,4070804606,福岡県,福岡市東区,有限会社アクア福岡営業所,ユウゲンガイシャアクアフクオカエイギョウショ,福祉用具貸与,多の津1丁目11番4号,,33.626235000000000,130.448972300000040,092-622-8890,092-622-8891,2290002031038,有限会社　アクア,4070804606,"平日,土曜日",,,,,,,
401315,4070804721,福岡県,福岡市東区,九州医療サービス株式会社東部営業所,キュウシュウイリョウサービスカブシキカイシャトウブエイギョウショ,福祉用具貸与,福岡県福岡市東区舞松原1丁目11番3号,,33.639725993238144,130.449370614355530,092-409-6434,092-409-6435,2290001000150,九州医療サービス株式会社,4070804721,"平日,祝日",,,,,,,
401315,4070805181,福岡県,福岡市東区,アビリティーズ・ケアネット株式会社　福岡営業所,アビリティーズ・ケアネットカブシキガイシャ　フクオカエイギョウショ,福祉用具貸与,福岡県福岡市東区社領一丁目１２番４号,,33.613830811340826,130.430590778018060,092-624-6460,092-624-6455,4011001017499,アビリティーズ・ケアネット株式会社,4070805181,平日,土は電話受付のみ。営業時間以外については、留守番電話で応対し、後日速やかに対応する。,,https://www.abilities.jp/,,,,
401315,4070805538,福岡県,福岡市東区,介護ショップ　すまいる,カイゴショップ　スマイル,福祉用具貸与,福岡市東区美和台3-3-7,,33.702037607044640,130.424025917632750,092-775-5292,092-518-2925,2290001079482,株式会社すまいる,4070805538,平日,,,,,,,
401315,4070805611,福岡県,福岡市東区,株式会社　ナガヨシ福岡営業所,カブシキガイシャナガヨシ　フクオカエイギョウショ,福祉用具貸与,福岡県福岡市東区筥松1丁目4番16号日高ビル,日高ビル,33.616404700000000,130.431532700000000,092-292-0145,092-292-0345,5320001009672,株式会社ナガヨシ,4070805611,"平日,土曜日,祝日",土曜日は当番制,,https://www.nagayoshi.info/,,,,
401315,4070806064,福岡県,福岡市東区,フェイバーケア福岡支店,フェイバーケアフクオカシテン,福祉用具貸与,美和台4-7-1アーク美和台　101,アーク美和台　101,33.702394500000000,130.423835600000000,092-410-8546,092-410-8547,7040001124110,株式会社フェイスト,4070806064,平日,,,https://favor0801.com/,,,,
401315,4070900578,福岡県,福岡市東区,株式会社　エヴァ,カブシキガイシャ　エウ゛ァ,福祉用具貸与,福岡県福岡市東区多の津１丁目10-2,,33.626433192673340,130.449197537448070,092-292-0330,092-622-3823,4290001022977,株式会社　エヴァ,4070900578,平日,随時対応,,http://www.evah-care.jp/,,,,
401315,4070805520,福岡県,福岡市東区,すごかハウスケア,スゴカハウスケア,福祉用具貸与,香椎６－２９－５４,,33.648166700000000,130.454915300000000,080-4379-7202,050-6868-4882,4290005017924,一般社団法人バラカメディカル,4070805520,平日,利用者様の多様性に対応するため、一部の勤務時間帯にフレックスタイムを導入し柔軟に対応できる体制を整えています。,,https://www.barakamedical.com/%E7%A6%8F%E7%A5%89%E7%94%A8%E5%85%B7%E3%83%AC%E3%83%B3%E3%82%BF%E3%83%AB-%E8%B2%A9%E5%A3%B2,,,,
401323,4070904943,福岡県,福岡市博多区,ＬＡｍｏｕｒ合同会社,ラムール　ゴウドウガイシャ,福祉用具貸与,福岡県福岡市博多区住吉2-15-10210,210,33.587470200000000,130.411954300000000,092-517-6477,092-517-6477,,ＬＡｍｏｕｒ合同会社,4070904943,平日,,,,,,,
401323,4070904950,福岡県,福岡市博多区,合同会社ICHIGOICHIE,ゴウドウガイシャイチゴイチエ,福祉用具貸与,比恵町１－１８東カン第二キャステール７１１,東カン第二キャステール７１１,33.584094700000000,130.427509800000000,092-292-6122,092-292-6144,7290003009788,合同会社ICHIGOICHIE,4070904950,平日,8月13～16日　12月30日～1月４日,,,,,,
401323,4070904968,福岡県,福岡市博多区,株式会社ＳＥＩＫＯ　ＪＩＮＳＥＩ,セイコウジンセイ,福祉用具貸与,西月隈１－３１－１１－２０１,,33.570032700000000,130.454020100000000,050-6873-3622,,5290001055431,ＳＥＩＫＯ　ＪＩＮＳＥＩ,4070904968,平日,,,,,,,
401323,4070904661,福岡県,福岡市博多区,ケアコネクト,ケアコネクト,福祉用具貸与,福岡県福岡市博多区諸岡5丁目23-6池の上ハイツ102号,池の上ハイツ102号,33.555126658818300,130.448796920812500,092－558-3416,092－558-3419,,株式会社C＆Hコネクト㏇,4070904661,平日,,,https://ch-connect.com/,,,,
401323,4071000329,福岡県,福岡市博多区,ニチイケアセンターふくおか,ニチイケアセンターフクオカ,福祉用具貸与,福岡県福岡市博多区榎田１丁目7-372階,2階,33.595337457719940,130.438167502885450,092-432-6933,092-441-2831,3010001025868,株式会社　ニチイ学館,4071000329,平日,ただし、居宅サービス計画により、休業日であっても、サービスの提供を行う場合があります。,,http://www.nichii-kaigo.jp/base/base-result/05j77/,,,,
401323,4070900586,福岡県,福岡市博多区,セピア商事株式会社福祉機器事業部,セピアショウジカブシキカイシャフクシキキジギョウブ,福祉用具貸与,福岡県福岡市博多区東那珂2-11-30,,33.575790275905750,130.447712142341630,092-482-3030,092-482-3033,8290001014194,セピア商事株式会社,4070900586,"平日,土曜日",定休日でも、随時電話での対応をいたします。,,,,,,
401323,4071002978,福岡県,福岡市博多区,パナソニックエイジフリーショップ福岡中央,パナソニックエイジフリーショップフクオカチュウオウ,福祉用具貸与,福岡県福岡市博多区諸岡２－６－２６,,33.559536800000000,130.451485000000050,０９２－５８９－３７１１,０９２－５８９－３７１４,5120001158234,パナソニックエイジフリー株式会社,4071002978,"平日,土曜日",夏季及び年末年始休暇有り　事前に公表する。,,http://sumai.panasonic.jp/agefree/,,,,
401323,4070904059,福岡県,福岡市博多区,レンタルケア・アシスト,レンタルケア・アシスト,福祉用具貸与,福岡県福岡市博多区金の隈3-23-30,,33.557118451455670,130.481851761887130,092-580-8878,092-580-8868,6290002050587,有限会社メディカルファースト,4070904059,平日,,,,,,,
401323,4070900362,福岡県,福岡市博多区,株式会社ニック　介護事業部,カブシキガイシャ　ニック　カイゴジギョウブ,福祉用具貸与,福岡県福岡市博多区山王１丁目12-19,,33.581472700000000,130.432880100000030,092-434-7575,092-434-7576,2290001019694,株式会社ニック　介護事業部,4070900362,"平日,土曜日",,,http://www.n-i-c.co.jp,,,,
401323,4070902269,福岡県,福岡市博多区,株式会社ケアリング福岡支店,カブシキガイシャケアリングフクオカシテン,福祉用具貸与,福岡市博多区千代3丁目6-3千代大学通2階,,33.600909400000000,130.414197599999970,092-642-7888,092-642-7880,2290001020974,株式会社ケアリング,4070902269,"平日,祝日",,,http://www.caring.jp,,,,
401323,4070902343,福岡県,福岡市博多区,プロデュース株式会社,プロデュースカブシキガイシャ,福祉用具貸与,福岡市博多区東那珂２－６－２６,,33.578045500000000,130.444271200000000,092-474-0981,092-473-2128,4290001030220,プロデュース株式会社,4070902343,"平日,土曜日",,,,,,,
401323,4070902616,福岡県,福岡市博多区,ベストケア博多,ベストケアハカタ,福祉用具貸与,福岡県福岡市博多区板付１丁目６－３,,33.569171700000000,130.449435099999960,092-477-8131,092-477-8132,7290801006359,株式会社　エヴァ・ライフ,4070902616,"平日,土曜日",,,http://evahlife.jp/,,,,
401323,4070903374,福岡県,福岡市博多区,株式会社　グット・リンク,カブシキカイシャ　グット・リンク,福祉用具貸与,福岡県福岡市博多区麦野2丁目16-18,,33.556709496190130,130.459196074868710,092-589-3195,092-589-3196,7290001061683,株式会社　グット・リンク,4070903374,"平日,土曜日",,,http://good-link.jp/,,,,
401323,4070904166,福岡県,福岡市博多区,株式会社　介助　博多営業所,カブシキガイシャ　カイスケ　ハカタエイギョウショ,福祉用具貸与,福岡県福岡市博多区吉塚5丁目11-5,,33.604509300000000,130.430196300000030,092-627-2244,092-627-2245,5290802019758,株式会社　介助,4070904166,"平日,土曜日",,,http://www.kaisuke.co.jp/,,,,
401323,4070904216,福岡県,福岡市博多区,株式会社ミタカ　福岡営業所,カブシキカイシャミタカ　フクオカエイギョウショ,福祉用具貸与,福岡県福岡市博多区昭南町3-4-20,,33.537806400000000,130.461872999999970,092-558-3979,092-558-3978,3330001010862,株式会社ミタカ,4070904216,平日,毎月第１土曜及び第５土曜は出勤,,http://www.t-mitaka.com,,,,
401323,4070904414,福岡県,福岡市博多区,株式会社サニクリーン九州　福祉用具サービス,カブシキガイシャサニクリーンキュウシュウ　フクシヨウグサービス,福祉用具貸与,福岡県福岡市博多区半道橋1-17-41,,33.578664800000000,130.440443700000060,092-474-2030,092-474-2033,6290001013446,株式会社サニクリーン九州,4070904414,平日,,,http://www.skkyu.co.jp/,,,,
401323,4070904471,福岡県,福岡市博多区,シンクロケアネット,シンクロケアネット,福祉用具貸与,福岡県福岡市博多区東光2丁目4番8号第二つねよしビル2階,第二つねよしビル2階,33.596444900000016,130.427815499999950,092-409-5710,092-409-5711,2290001032004,株式会社シンクロファーマネット14,4070904471,平日,休日であっても事前にご相談頂ければ、可能な限り対応致します。,,https://www.pelican14.co.jp,,,,
401323,4070904711,福岡県,福岡市博多区,ケア･ルートサービス株式会社,ケア・ルートサービスカブシイガイシャ,福祉用具貸与,福岡県福岡市博多区井相田1丁目10番40号,,33.557352631848420,130.464349201559900,092-588-3361,092-588-3362,2290001041673,ケア･ルートサービス株式会社,4070904711,"平日,土曜日,祝日",,,http://www.careroot.co.jp,,,,
401323,4070905197,福岡県,福岡市博多区,介福本舗　博多営業所,カイフクホンポ　ハカタエイギョウショ,福祉用具貸与,東那珂2丁目11番30号,,33.575786000000000,130.447740400000000,092-482-3030,092-482-3033,9290001061467,株式会社介福本舗,4070905197,"平日,土曜日",,,http://www.kaifukuhonpo.com/,,,,
401323,4070900925,福岡県,福岡市博多区,サンシン商事株式会社,サンシンショウジカブシキカイシャ,福祉用具貸与,福岡県福岡市博多区大博町３番３０号,,33.601650800000000,130.406001100000030,092-291-3440,092-271-9613,7290001013387,サンシン商事株式会社,4070900925,平日,,,,,,,
401323,4070903788,福岡県,福岡市博多区,株式会社ケイアイサービス,カブシキガイシャ　ケイアイサービス,福祉用具貸与,福岡県福岡市博多区上牟田1丁目11番25号ＫＩビル201,ＫＩビル201,33.586354013071910,130.434345323942580,092-404-0056,092-404-0057,6290001064794,株式会社ケイアイサービス,4070903788,平日,,,http://www.kk-kis.jp,,,,
